	I1model_1	I3model_1	offset_model1
423	1.0009340428333633	0.9994353336794296	-0.19262027740478516
424	1.0008207462896517	0.9994804523511479	-0.17452716827392667
425	1.0006824042088622	0.9995720070280655	-0.16041040420532138
426	1.0005450481728393	0.9996175648109442	-0.14626550674438477
427	1.0004353013902885	0.9996924332637712	-0.13217926025390625
428	1.000312045794432	0.9997486394922865	-0.1202678680419913
429	1.0002216254893113	0.9998444755030168	-0.10439491271972745
430	1.000097975475548	0.9999418484028081	-0.08810091018676847
431	0.9999554920067375	1.0000201199671273	-0.07740306854247958
432	0.9998587610151091	1.0000694101948684	-0.0617070198059082
433	0.9997405342475633	1.0001555857600726	-0.0506744384765625
434	0.9996388730321006	1.000196313320188	-0.03687286376953125
435	0.9995339578689074	1.0002703035506946	-0.02196502685546875
436	0.999409025996947	1.0003412200030792	-0.009546279907226562
437	0.9992970113114324	1.0003958893425335	0.004458427429199219
438	0.9991902226631821	1.0004688915729296	0.016284942626953125
439	0.9990870823805692	1.0005186209118309	0.02740478515625
440	0.9989939011501016	1.0005720826955944	0.040488243103027344
441	0.9988912538898721	1.0006374004806855	0.051667213439941406
442	0.9988033973011454	1.0006997542654448	0.06385374069213867
443	0.9987041025931233	1.0007549724938494	0.07659196853637695
444	0.9986001734746968	1.0008152405005972	0.0859074592590332
445	0.9985173457142811	1.0008558582829228	0.09620189666748047
446	0.9984309681927047	1.000902184510332	0.10667610168457031
447	0.998344985089035	1.000953121404924	0.1192026138305664
448	0.9982457889854895	1.001013718745042	0.12959051132202148
449	0.9981589184415297	1.0010605938614017	0.13803768157958984
450	0.9980821055541917	1.0010972596432848	0.1481480598449716
451	0.9979985875624393	1.0011430369817436	0.15586042404174805
452	0.997930353264573	1.0011761898743443	0.16713905334472656
453	0.9978399329594525	1.0012300907692682	0.1757187843322754
454	0.9977684447138556	1.0012696107736931	0.18413734436035156
455	0.9976936039160513	1.0013049592220953	0.19227075576782227
456	0.9976254682226617	1.001340856559448	0.19895696640014648
457	0.9975676859993241	1.0013691792292856	0.20763349533081055
458	0.997495014500007	1.0014083699003402	0.21624279022216797
459	0.9974253997394671	1.0014501952383565	0.22168827056884766
460	0.9973757030832177	1.0014739072410115	0.22954654693603516
